source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dorothea_level
P48431	Q5T230	SOX2	UTF1	True	True	True	True	False	True	D
Q13485	P09923	SMAD4	ALPI	True	True	False	True	True	False	D
Q13485	Q15327	SMAD4	ANKRD1	True	True	False	True	True	False	D
Q13485	O00622	SMAD4	CCN1	True	True	False	True	True	False	A
Q13485	Q14623	SMAD4	IHH	True	True	False	True	True	False	A
Q13485	P08581	SMAD4	MET	True	True	False	True	True	False	A
Q13485	P52952	SMAD4	NKX2-5	True	True	False	True	True	False	A
Q13485	P12272	SMAD4	PTHLH	True	True	False	True	True	False	A
Q13485	P49908	SMAD4	SELENOP	True	False	True	True	False	True	D
Q13485	P35625	SMAD4	TIMP3	True	True	False	True	True	False	D
Q13485	O00300	SMAD4	TNFRSF11B	True	True	False	True	True	False	A
Q13485	P01282	SMAD4	VIP	True	True	False	True	True	False	D
Q13285	P08686	NR5A1	CYP21A2	True	True	False	True	True	False	A
P41235	Q15125	HNF4A	EBP	True	True	False	True	True	False	A
P41235	P02760	HNF4A	AMBP	True	True	False	True	True	False	D
P41235	P00742	HNF4A	F10	True	True	False	True	True	False	A
P15976	P14091	GATA1	CTSE	True	True	False	True	True	False	D
P15976	P05111	GATA1	INHA	True	True	False	True	True	False	C
P05412	P04075	JUN	ALDOA	True	True	False	True	True	False	D
P05412	Q16548	JUN	BCL2A1	True	True	False	True	True	False	D
P05412	P46663	JUN	BDKRB1	True	True	False	True	True	False	A
P05412	P10645	JUN	CHGA	True	True	False	True	True	False	A
P05412	P20023	JUN	CR2	True	True	False	True	True	False	D
P05412	P23434	JUN	GCSH	True	True	False	True	True	False	D
P05412	Q92813	JUN	DIO2	True	False	True	True	False	True	D
P05412	P17301	JUN	ITGA2	True	True	False	True	True	False	D
P05412	P02533	JUN	KRT14	True	True	False	True	True	False	D
P05412	Q00987	JUN	MDM2	True	True	False	True	True	False	D
P05412	Q9NRE1	JUN	MMP26	True	True	False	True	True	False	D
P05412	P02795	JUN	MT2A	True	True	False	True	True	False	D
P05412	P26022	JUN	PTX3	True	True	False	True	True	False	A
P05412	P11684	JUN	SCGB1A1	True	True	True	True	False	True	D
P05412	Q96NT5	JUN	SLC46A1	True	True	False	True	True	False	D
P05412	P48307	JUN	TFPI2	True	True	False	True	True	False	A
P05412	P37173	JUN	TGFBR2	True	True	False	True	True	False	D
P05412	P10909	JUN	CLU	True	True	False	True	True	False	D
P05412	P01011	JUN	SERPINA3	True	True	True	True	False	True	D
Q04864	P50591	REL	TNFSF10	True	True	False	True	True	False	D
P35548	P10451	MSX2	SPP1	True	True	False	True	True	False	D
P23511	P30304	NFYA	CDC25A	True	True	False	True	True	False	D
P23511	Q9NPJ4	NFYA	PNRC2	True	True	False	True	True	False	B
P23511	P14324	NFYA	FDPS	True	True	False	True	True	False	A
P23511	Q01581	NFYA	HMGCS1	True	True	False	True	True	False	D
P23511	Q9UJA3	NFYA	MCM8	True	True	False	True	True	False	D
P23511	Q00577	NFYA	PURA	True	True	False	True	True	False	D
P23511	Q12772	NFYA	SREBF2	True	True	True	True	True	False	D
P23511	O76062	NFYA	TM7SF2	True	True	False	True	True	False	D
P23511	P60709	NFYA	ACTB	True	True	False	True	True	False	A
Q01094	P33993	E2F1	MCM7	True	True	False	True	True	False	A
P25490	P27797	YY1	CALR	True	True	False	True	True	False	D
P25490	P04234	YY1	CD3D	True	False	True	True	False	True	D
P25490	P14091	YY1	CTSE	True	False	True	True	False	True	D
P25490	Q00341	YY1	HDLBP	True	False	True	True	False	True	C
P25490	Q01581	YY1	HMGCS1	True	False	True	True	False	True	D
P25490	Q15257	YY1	PTPA	True	True	False	True	True	False	A
P25490	Q96NT5	YY1	SLC46A1	True	True	False	True	True	False	D
P25490	P00813	YY1	ADA	True	True	False	True	True	False	A
Q01094	Q9H0Y0	E2F1	ATG10	True	True	False	True	True	False	A
Q01094	O94817	E2F1	ATG12	True	True	False	True	True	False	D
Q01094	Q8WYN0	E2F1	ATG4A	True	True	False	True	True	False	D
Q01094	Q9Y4P1	E2F1	ATG4B	True	True	False	True	True	False	D
Q01094	Q86TL0	E2F1	ATG4D	True	True	False	True	True	False	D
Q01094	O95352	E2F1	ATG7	True	True	False	True	True	False	D
Q01094	Q7Z3C6	E2F1	ATG9A	True	True	False	True	True	False	D
Q01094	Q9Y2T1	E2F1	AXIN2	True	True	False	True	True	False	A
Q01094	P15291	E2F1	B4GALT1	True	True	False	True	True	False	A
Q01094	P30304	E2F1	CDC25A	True	True	False	True	True	False	A
Q01094	O75419	E2F1	CDC45	True	True	False	True	True	False	A
Q01094	Q9H211	E2F1	CDT1	True	True	False	True	True	False	A
Q01094	P23219	E2F1	PTGS1	True	True	False	True	True	False	D
Q01094	P16989	E2F1	YBX3	True	True	False	True	True	False	A
Q01094	Q13627	E2F1	DYRK1A	True	True	False	True	True	False	D
Q01094	Q9BXW9	E2F1	FANCD2	True	True	False	True	True	False	A
Q01094	P35556	E2F1	FBN2	True	True	False	True	True	False	D
Q01094	Q8N461	E2F1	FBXL16	True	True	False	True	True	False	D
Q01094	Q4G163	E2F1	FBXO43	True	True	False	True	True	False	A
Q01094	Q9UKT4	E2F1	FBXO5	True	True	False	True	True	False	A
Q01094	P21802	E2F1	FGFR2	True	True	False	True	True	False	D
Q01094	Q9UQC2	E2F1	GAB2	True	True	False	True	True	False	D
Q01094	Q9H0R8	E2F1	GABARAPL1	True	True	False	True	True	False	D
Q01094	P60520	E2F1	GABARAPL2	True	True	False	True	True	False	D
Q01094	O75496	E2F1	GMNN	True	True	False	True	True	False	A
Q01094	Q9NRZ9	E2F1	HELLS	True	True	False	True	True	False	A
Q01094	P0C0S8	E2F1	H2AC11	True	True	False	True	True	False	A
Q01094	P08069	E2F1	IGF1R	True	True	False	True	True	False	B
Q01094	P05412	E2F1	JUN	True	True	False	False	False	False	A
Q01094	Q9GZQ8	E2F1	MAP1LC3B	True	True	False	True	True	False	A
Q01094	P28482	E2F1	MAPK1	True	True	False	True	True	False	A
Q01094	Q7L590	E2F1	MCM10	True	True	False	True	True	False	A
Q01094	Q14566	E2F1	MCM6	True	True	False	True	True	False	A
Q01094	P49585	E2F1	PCYT1A	True	True	False	True	True	False	D
Q01094	P16234	E2F1	PDGFRA	True	True	False	True	True	False	D
Q01094	Q9H4B4	E2F1	PLK3	True	True	False	True	True	False	D
Q01094	P09884	E2F1	POLA1	True	True	False	True	True	False	A
Q01094	P28340	E2F1	POLD1	True	True	False	True	True	False	A
Q01094	P56282	E2F1	POLE2	True	True	False	True	True	False	A
Q01094	Q15468	E2F1	STIL	True	True	False	True	True	False	D
Q01094	P04183	E2F1	TK1	True	True	False	True	True	False	A
Q01094	P11387	E2F1	TOP1	True	True	False	True	True	False	A
Q01094	Q92547	E2F1	TOPBP1	True	True	False	False	False	False	D
Q01094	P37275	E2F1	ZEB1	True	True	False	True	True	False	A
Q01094	Q14181	E2F1	POLA2	True	True	False	True	True	False	A
O43524	Q9Y2Q0	FOXO3	ATP8A1	True	True	False	True	True	False	D
O43524	O60238	FOXO3	BNIP3L	True	True	False	True	True	False	A
O43524	Q13191	FOXO3	CBLB	True	True	False	True	True	False	A
O43524	P08174	FOXO3	CD55	True	True	False	True	True	False	D
O43524	P55273	FOXO3	CDKN2D	True	True	False	True	True	False	A
O43524	Q9Y4D1	FOXO3	DAAM1	True	True	False	True	True	False	D
O43524	Q03001	FOXO3	DST	True	True	False	True	True	False	D
O43524	Q14802	FOXO3	FXYD3	True	True	False	True	True	False	D
O43524	Q14449	FOXO3	GRB14	True	True	False	True	True	False	D
O43524	P78347	FOXO3	GTF2I	True	True	False	True	True	False	D
O43524	O60381	FOXO3	HBP1	True	True	False	True	True	False	A
O60381	O43524	HBP1	FOXO3	True	False	False	False	False	False	C
O43524	O15294	FOXO3	OGT	True	True	False	True	True	False	D
O43524	P15428	FOXO3	HPGD	True	True	False	True	True	False	D
O43524	P23458	FOXO3	JAK1	True	True	False	True	True	False	A
O43474	O43524	KLF4	FOXO3	True	False	False	False	False	False	D
O43524	Q13485	FOXO3	SMAD4	True	True	False	True	True	False	D
O43524	O43474	FOXO3	KLF4	True	True	False	True	True	False	A
Q13485	O43524	SMAD4	FOXO3	True	False	False	False	False	False	D
O43524	Q9BXM7	FOXO3	PINK1	True	True	False	True	True	False	A
O43524	Q12796	FOXO3	PNRC1	True	True	False	True	True	False	D
O43524	O95379	FOXO3	TNFAIP8	True	True	False	True	True	False	D
O43524	Q08999	FOXO3	RBL2	True	True	False	True	True	False	A
O43524	P21673	FOXO3	SAT1	True	True	False	True	True	False	D
O43524	Q01826	FOXO3	SATB1	True	True	False	True	True	False	D
O43524	Q04727	FOXO3	TLE4	True	True	False	True	True	False	D
P42229	P40189	STAT5A	IL6ST	True	True	False	True	True	False	A
P42229	P36776	STAT5A	LONP1	True	True	False	True	True	False	A
P42229	P15941	STAT5A	MUC1	True	True	False	True	True	False	A
P42229	Q99836	STAT5A	MYD88	True	True	False	True	True	False	A
P51692	P01589	STAT5B	IL2RA	True	True	False	True	True	False	A
P51692	P40189	STAT5B	IL6ST	True	True	False	True	True	False	A
P51692	P36776	STAT5B	LONP1	True	True	False	True	True	False	D
P51692	P15941	STAT5B	MUC1	True	True	False	True	True	False	A
P51692	Q99836	STAT5B	MYD88	True	True	False	True	True	False	D
P51692	P13725	STAT5B	OSM	True	True	False	True	True	False	A
P51692	P14222	STAT5B	PRF1	True	True	False	True	True	False	A
P51692	Q06609	STAT5B	RAD51	True	True	False	True	True	False	D
P14921	P42574	ETS1	CASP3	True	True	False	True	True	False	D
P14921	Q14790	ETS1	CASP8	True	True	False	True	True	False	A
P14921	P04234	ETS1	CD3D	True	True	False	True	True	False	A
P14921	Q9UQ88	ETS1	CDK11A	True	True	False	True	True	False	A
P14921	P13073	ETS1	COX4I1	True	True	False	True	True	False	A
P14921	P09622	ETS1	DLD	True	True	False	True	True	False	D
P14921	P25445	ETS1	FAS	True	True	False	True	True	False	A
P14921	Q04609	ETS1	FOLH1	True	True	False	True	True	False	D
P14921	P40197	ETS1	GP5	True	True	False	True	True	False	A
P14921	P14651	ETS1	HOXB3	True	True	False	True	True	False	D
P14921	Q9BTL4	ETS1	IER2	True	True	False	True	True	False	D
P14921	P06756	ETS1	ITGAV	True	True	False	True	True	False	D
P14921	P02533	ETS1	KRT14	True	True	False	True	True	False	D
P14921	P05787	ETS1	KRT8	True	True	False	True	True	False	D
P14921	Q9UBK8	ETS1	MTRR	True	True	False	True	True	False	D
P14921	P28074	ETS1	PSMB5	True	True	False	True	True	False	D
P14921	Q01196	ETS1	RUNX1	True	True	False	False	False	False	A
Q01196	P14921	RUNX1	ETS1	True	True	False	True	True	False	C
P14921	Q9Y473	ETS1	ZNF175	True	True	False	True	True	False	A
P14921	P13796	ETS1	LCP1	True	True	False	True	True	False	A
P14921	P61626	ETS1	LYZ	True	True	False	True	True	False	D
P14921	P16284	ETS1	PECAM1	True	True	False	True	True	False	D
P14921	Q15257	ETS1	PTPA	True	True	False	True	True	False	A
P14921	P11831	ETS1	SRF	True	True	False	True	True	False	D
P15036	Q01196	ETS2	RUNX1	True	True	False	False	False	False	D
P98177	P13928	FOXO4	ANXA8	True	True	True	True	True	False	D
P98177	Q9UBK2	FOXO4	PPARGC1A	True	True	False	True	True	False	A
P98177	Q08999	FOXO4	RBL2	True	True	False	True	True	False	A
P98177	P08833	FOXO4	IGFBP1	True	True	False	True	True	False	A
O75461	P23219	E2F6	PTGS1	True	False	True	True	False	True	D
O75461	Q99708	E2F6	RBBP8	True	False	True	True	False	True	A
O75461	Q9UBK9	E2F6	UXT	True	False	True	True	False	True	D
O75030	P27695	MITF	APEX1	True	True	False	True	True	False	A
O75030	P51810	MITF	GPR143	True	True	False	True	True	False	A
O75030	P08138	MITF	NGFR	True	True	False	True	True	False	D
O75030	Q9BY67	MITF	CADM1	True	True	False	True	True	False	D
P10588	P02647	NR2F6	APOA1	True	False	True	True	False	True	D
P10588	P02655	NR2F6	APOC2	True	False	True	True	False	True	D
Q14209	Q92547	E2F2	TOPBP1	True	True	False	True	True	False	D
Q14209	Q9NVP2	E2F2	ASF1B	True	True	False	True	True	False	A
Q14209	P30281	E2F2	CCND3	True	True	False	True	True	False	D
Q14209	Q9BXL8	E2F2	CDCA4	True	True	False	True	True	False	A
Q14209	Q9H211	E2F2	CDT1	True	True	False	True	True	False	A
Q14209	Q01094	E2F2	E2F1	True	True	False	True	True	False	A
Q14209	Q4G163	E2F2	FBXO43	True	True	False	True	True	False	D
Q14209	Q9UKT4	E2F2	FBXO5	True	True	False	True	True	False	D
Q14209	Q12778	E2F2	FOXO1	True	True	False	True	True	False	D
Q14209	O75496	E2F2	GMNN	True	True	False	True	True	False	D
Q14209	Q7L590	E2F2	MCM10	True	True	False	True	True	False	A
Q14209	Q14566	E2F2	MCM6	True	True	False	True	True	False	A
Q14209	P33993	E2F2	MCM7	True	True	False	True	True	False	A
Q14209	Q14207	E2F2	NPAT	True	True	False	True	True	False	D
Q14209	P53350	E2F2	PLK1	True	True	False	True	True	False	A
Q14209	Q9H4B4	E2F2	PLK3	True	True	False	True	True	False	D
Q14209	O00444	E2F2	PLK4	True	True	False	True	True	False	A
Q14209	Q9NRF9	E2F2	POLE3	True	True	False	True	True	False	D
O00716	Q9NVP2	E2F3	ASF1B	True	True	False	True	True	False	D
O00716	P30281	E2F3	CCND3	True	True	False	True	True	False	D
O00716	Q9BXL8	E2F3	CDCA4	True	True	False	True	True	False	D
O00716	Q9BWT1	E2F3	CDCA7	True	True	False	True	True	False	D
O00716	Q9H211	E2F3	CDT1	True	True	False	True	True	False	D
O00716	Q4G163	E2F3	FBXO43	True	True	False	True	True	False	D
O00716	Q9UKT4	E2F3	FBXO5	True	True	False	True	True	False	D
O00716	Q12778	E2F3	FOXO1	True	True	False	True	True	False	D
O00716	O75496	E2F3	GMNN	True	True	False	True	True	False	D
O00716	Q7L590	E2F3	MCM10	True	True	False	True	True	False	D
O00716	P33992	E2F3	MCM5	True	True	False	True	True	False	A
O00716	Q14566	E2F3	MCM6	True	True	False	True	True	False	A
O00716	P33993	E2F3	MCM7	True	True	False	True	True	False	A
O00716	Q14207	E2F3	NPAT	True	True	False	True	True	False	D
O00716	Q9H4B4	E2F3	PLK3	True	True	False	True	True	False	D
O00716	Q9NRF9	E2F3	POLE3	True	True	False	True	True	False	D
O00716	Q92547	E2F3	TOPBP1	True	True	False	True	True	False	D
Q16254	Q9NVP2	E2F4	ASF1B	True	True	False	True	True	False	A
Q16254	P42773	E2F4	CDKN2C	True	True	False	True	True	False	A
Q16254	Q9H211	E2F4	CDT1	True	True	False	True	True	False	A
Q16254	O75496	E2F4	GMNN	True	True	False	True	True	False	A
Q16254	P05412	E2F4	JUN	True	True	False	True	True	False	A
Q16254	P33992	E2F4	MCM5	True	True	False	True	True	False	A
Q16254	P33993	E2F4	MCM7	True	True	False	True	True	False	A
Q16254	Q14207	E2F4	NPAT	True	True	False	True	True	False	A
Q16254	P28340	E2F4	POLD1	True	True	False	True	True	False	A
Q16254	Q9NRF9	E2F4	POLE3	True	True	False	True	True	False	D
Q16254	P31350	E2F4	RRM2	True	False	True	True	False	True	B
Q16254	P04183	E2F4	TK1	True	True	False	True	True	False	A
Q16254	P0DP23	E2F4	CALM1	True	True	False	True	True	False	A
Q16254	P33552	E2F4	CKS2	True	True	False	True	True	False	A
Q16254	P28749	E2F4	RBL1	True	True	False	True	True	False	A
Q16254	P11387	E2F4	TOP1	True	True	False	True	True	False	A
Q15329	Q9NVP2	E2F5	ASF1B	True	True	False	True	True	False	D
P36402	P10415	TCF7	BCL2	True	True	False	True	True	False	A
P36402	O15392	TCF7	BIRC5	True	True	False	True	True	False	A
P36402	P06731	TCF7	CEACAM5	True	True	False	True	True	False	D
P36402	P40199	TCF7	CEACAM6	True	True	False	True	True	False	D
P49715	P36402	CEBPA	TCF7	True	False	False	False	False	False	D
P36402	P54753	TCF7	EPHB3	True	True	False	True	True	False	D
P36402	Q9UJU2	TCF7	LEF1	True	True	False	True	True	False	A
P36402	Q13421	TCF7	MSLN	True	True	False	True	True	False	D
P36402	P21589	TCF7	NT5E	True	True	False	True	True	False	D
P36402	P15692	TCF7	VEGFA	True	True	False	True	True	False	D
P42224	P41182	STAT1	BCL6	True	True	False	True	True	False	A
P42224	P13501	STAT1	CCL5	True	True	False	True	True	False	D
P42224	P40189	STAT1	IL6ST	True	True	False	True	True	False	A
P42224	P36776	STAT1	LONP1	True	True	False	True	True	False	D
P42224	P14222	STAT1	PRF1	True	True	False	True	True	False	A
P42224	P55265	STAT1	ADAR	True	True	False	True	True	False	A
P42224	P19525	STAT1	EIF2AK2	True	True	False	True	True	False	A
P42224	P09912	STAT1	IFI6	True	True	False	True	True	False	A
P42224	P09914	STAT1	IFIT1	True	True	False	True	True	False	A
P42224	P13164	STAT1	IFITM1	True	True	False	True	True	False	A
P42224	Q96AZ6	STAT1	ISG20	True	True	False	True	True	False	A
P42224	P08581	STAT1	MET	True	True	False	True	True	False	A
P42224	P20591	STAT1	MX1	True	True	False	True	True	False	A
Q13950	O75293	RUNX2	GADD45B	True	True	False	True	True	False	D
Q13950	O43541	RUNX2	SMAD6	True	True	True	True	True	False	D
Q01196	Q9UHF7	RUNX1	TRPS1	True	False	False	False	False	False	B
P10275	P07108	AR	DBI	True	True	False	True	True	False	A
P10275	P30046	AR	DDT	True	True	False	True	True	False	A
P10275	O43143	AR	DHX15	True	True	False	True	True	False	A
P10275	P49327	AR	FASN	True	True	False	True	True	False	D
P10275	P0CG29	AR	GSTT2	True	True	False	True	True	False	D
P10275	Q9Y241	AR	HIGD1A	True	True	False	True	True	False	D
P10275	P07900	AR	HSP90AA1	True	True	False	True	True	False	D
P10275	Q5T5P2	AR	KIAA1217	True	False	True	True	False	True	A
P10275	P05783	AR	KRT18	True	True	False	True	True	False	A
P10275	P02795	AR	MT2A	True	True	False	True	True	False	A
P10275	P04181	AR	OAT	True	True	True	True	True	False	D
P10275	P20142	AR	PGC	True	True	False	True	True	False	A
P10275	P32322	AR	PYCR1	True	True	False	True	True	False	D
P10275	P37088	AR	SCNN1A	True	True	False	True	True	False	A
P10275	P52788	AR	SMS	True	True	False	True	True	False	A
P10275	O95863	AR	SNAI1	True	True	True	True	False	True	D
P10275	O43623	AR	SNAI2	True	True	False	True	True	False	A
P10275	Q12772	AR	SREBF2	True	True	False	True	True	False	D
P10275	Q8NET8	AR	TRPV3	True	True	False	True	True	False	D
P10275	P22309	AR	UGT1A1	True	True	False	True	True	False	D
P10275	P35503	AR	UGT1A3	True	True	False	True	True	False	D
P23769	P15088	GATA2	CPA3	True	True	False	True	True	False	D
P23769	O60675	GATA2	MAFK	True	True	False	True	True	False	D
P23769	P04275	GATA2	VWF	True	True	False	True	True	False	D
P18850	P27797	ATF6	CALR	True	True	False	True	True	False	A
P18850	P14625	ATF6	HSP90B1	True	True	False	True	True	False	A
P18850	Q9UBV2	ATF6	SEL1L	True	True	False	True	True	False	A
P17096	Q08830	HMGA1	FGL1	True	True	False	True	True	False	D
O60381	P30281	HBP1	CCND3	True	False	True	True	False	True	D
O60381	P24864	HBP1	CCNE1	True	False	True	True	False	True	D
O60381	P49715	HBP1	CEBPA	True	True	False	True	True	False	D
P49715	O60381	CEBPA	HBP1	True	False	False	False	False	False	D
O60381	P48023	HBP1	FASLG	True	True	False	True	True	False	D
O60381	P15976	HBP1	GATA1	True	True	False	True	True	False	D
O60381	P16401	HBP1	H1-5	True	True	False	True	True	False	D
O60381	P17275	HBP1	JUNB	True	True	False	True	True	False	D
O60381	P10242	HBP1	MYB	True	False	True	True	False	True	D
O60381	Q01196	HBP1	RUNX1	True	True	False	True	True	False	A
O60381	P17947	HBP1	SPI1	True	False	True	True	False	True	D
Q15723	P04234	ELF2	CD3D	True	True	False	True	True	False	D
P17947	P14091	SPI1	CTSE	True	True	False	True	True	False	A
P17947	Q92637	SPI1	FCGR1BP	True	True	False	True	True	False	D
P17947	P14598	SPI1	NCF1	True	True	False	True	True	False	A
P17947	Q15080	SPI1	NCF4	True	True	False	True	True	False	A
P17947	P02775	SPI1	PPBP	True	True	False	True	True	False	A
P17542	P17947	TAL1	SPI1	True	False	False	False	False	False	D
P17947	P17542	SPI1	TAL1	True	False	True	True	False	True	A
P03372	P30304	ESR1	CDC25A	True	True	True	True	True	False	D
Q9UKI9	P21127	POU2F3	CDK11B	True	True	False	True	True	False	D
P03372	Q00341	ESR1	HDLBP	True	True	False	True	True	False	D
P03372	P37231	ESR1	PPARG	True	False	True	True	False	True	A
P37231	P03372	PPARG	ESR1	True	False	True	False	False	False	D
Q15797	P38936	SMAD1	CDKN1A	True	True	False	True	True	False	A
Q15797	O75293	SMAD1	GADD45B	True	True	False	True	True	False	D
Q15797	Q02363	SMAD1	ID2	True	True	False	True	True	False	A
Q15797	Q02535	SMAD1	ID3	True	True	False	True	True	False	A
Q15797	P52952	SMAD1	NKX2-5	True	True	False	True	True	False	D
P37231	Q9UH73	PPARG	EBF1	True	False	False	False	False	False	C
P37231	P43116	PPARG	PTGER2	True	False	True	True	False	True	D
P52630	P00751	STAT2	CFB	True	True	False	True	True	False	A
P52630	O14493	STAT2	CLDN4	True	True	False	True	True	False	D
P52630	P17661	STAT2	DES	True	True	False	True	True	False	D
P52630	P52429	STAT2	DGKE	True	True	False	True	True	False	D
P52630	Q9UHF4	STAT2	IL20RA	True	True	False	True	True	False	D
P52630	Q92985	STAT2	IRF7	True	True	False	True	True	False	A
P52630	P17535	STAT2	JUND	True	True	False	True	True	False	D
P52630	P21757	STAT2	MSR1	True	True	False	True	True	False	D
P52630	P28336	STAT2	NMBR	True	True	False	True	True	False	D
P52630	O15428	STAT2	PIN1P1	True	True	False	True	True	False	D
P47902	P00813	CDX1	ADA	True	True	False	True	True	False	A
P05549	P04271	TFAP2A	S100B	True	True	False	True	True	False	A
P05549	P22676	TFAP2A	CALB2	True	True	False	True	True	False	D
P05549	P10636	TFAP2A	MAPT	True	True	False	True	True	False	D
P05549	P01210	TFAP2A	PENK	True	True	False	True	True	False	A
P24468	P02647	NR2F2	APOA1	True	False	True	True	False	True	A
P23760	P40126	PAX3	DCT	True	True	True	True	True	False	D
Q99717	Q9Y5J3	SMAD5	HEY1	True	True	False	True	True	False	D
Q99717	Q02535	SMAD5	ID3	True	True	False	True	True	False	A
P10828	Q01094	THRB	E2F1	True	True	False	True	True	False	D
Q01094	P10828	E2F1	THRB	True	False	False	False	False	False	D
P10828	Q9NP71	THRB	MLXIPL	True	True	False	True	True	False	D
P49716	P13501	CEBPD	CCL5	True	True	False	True	True	False	D
P22415	Q9NQR9	USF1	G6PC2	True	True	False	True	True	False	D
P18847	P48506	ATF3	GCLC	True	False	True	True	False	True	A
P08651	P14672	NFIC	SLC2A4	True	True	False	True	True	False	A
P10071	Q9Y6C5	GLI3	PTCH2	True	True	False	True	True	False	A
O15198	Q02363	SMAD9	ID2	True	True	False	True	True	False	D
Q00978	Q92985	IRF9	IRF7	True	True	False	True	True	False	A
O15391	P01574	YY2	IFNB1	True	True	False	True	True	False	D
Q9HCS4	P24592	TCF7L1	IGFBP6	True	False	True	True	False	True	D
P35680	P09237	HNF1B	MMP7	True	True	False	True	True	False	D
O75444	P00709	MAF	LALBA	True	True	False	True	True	False	A
P15408	P45452	FOSL2	MMP13	True	True	False	True	True	False	A
P17535	P10451	JUND	SPP1	True	True	False	True	True	False	D
P13349	P06732	MYF5	CKM	True	True	False	True	True	False	D
P15172	P68032	MYOD1	ACTC1	True	True	False	True	True	False	A
Q01664	P01210	TFAP4	PENK	True	True	False	True	True	False	A
P10276	P08588	RARA	ADRB1	True	True	False	True	True	False	D
P10276	P00352	RARA	ALDH1A1	True	True	True	True	False	True	D
P10276	P78543	RARA	BTG2	True	True	False	True	True	False	A
P10276	P29373	RARA	CRABP2	True	True	False	True	True	False	A
