source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources
P16220	P01019	CREB1	AGT	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
COMPLEX:P17275_P17535	Q6RW13	JUNB_JUND	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412	Q6RW13	JUN	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15408_P17275	Q6RW13	FOSL2_JUNB	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P15407	Q6RW13	FOSL1_JUN	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17535_P53539	Q6RW13	FOSB_JUND	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15408_P17535	Q6RW13	FOSL2_JUND	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275_P53539	Q6RW13	FOSB_JUNB	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P05412	Q6RW13	FOS_JUN	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P17275	Q6RW13	JUN_JUNB	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15407_P17275	Q6RW13	FOSL1_JUNB	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15407_P17535	Q6RW13	FOSL1_JUND	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P17535	Q6RW13	JUN_JUND	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P17275	Q6RW13	FOS_JUNB	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275	Q6RW13	JUNB	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P17535	Q6RW13	FOS_JUND	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P53539	Q6RW13	FOSB_JUN	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P15408	Q6RW13	FOSL2_JUN	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17535	Q6RW13	JUND	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q03060	Q6RW13	CREM	AGTRAP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275_P17535	P30556	JUNB_JUND	AGTR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412	P30556	JUN	AGTR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15408_P17275	P30556	FOSL2_JUNB	AGTR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P15407	P30556	FOSL1_JUN	AGTR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17535_P53539	P30556	FOSB_JUND	AGTR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15408_P17535	P30556	FOSL2_JUND	AGTR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275_P53539	P30556	FOSB_JUNB	AGTR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P05412	P30556	FOS_JUN	AGTR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
